"id_pieza","nombre","familia","vehiculo_id","precio","canal_venta","stock_disponible"
"4452","Disco de freno","Frenos","59","69","Ovoko","13"
"4453","BaterÃ­a 12V","Electricidad","55","61","Ovoko","47"
"4454","Retrovisor","CarrocerÃ­a","22","285","eBay","13"
"4455","Caja de cambios","Motor","26","218","Wallapop","41"
"4456","Puerta","CarrocerÃ­a","23","348","Recambio Azul","37"
"4457","Amortiguador","SuspensiÃ³n","39","61","Recambio Verde","48"
"4458","NeumÃ¡tico","Ruedas","14","69","eBay","3"
"4459","Freno delantero","Frenos","55","41","Recambio Verde","21"
"4460","Muelle","SuspensiÃ³n","5","105","Recambio Verde","49"
"4461","Puerta","CarrocerÃ­a","90","200","Recambio Verde","7"
"4462","Alternador","Electricidad","49","40","Recambio Azul","10"
"4463","Caja de cambios","Motor","70","483","eBay","32"
"4464","Turbo","Motor","70","629","Recambio Verde","39"
"4465","Disco de freno","Frenos","50","107","eBay","10"
"4466","Amortiguador","SuspensiÃ³n","52","69","Ovoko","41"
"4467","Muelle","SuspensiÃ³n","89","134","Recambio Azul","22"
"4468","Freno delantero","Frenos","75","93","Ovoko","29"
"4469","Puerta","CarrocerÃ­a","18","211","Recambio Verde","10"
"4470","Disco de freno","Frenos","32","48","eBay","17"
"4471","BaterÃ­a 12V","Electricidad","1","95","eBay","13"
"4472","Asiento","Interior","80","96","Ovoko","18"
"4473","Amortiguador","SuspensiÃ³n","60","86","Recambio Azul","23"
"4474","Amortiguador","SuspensiÃ³n","89","139","eBay","24"
"4475","Alternador","Electricidad","38","79","Ovoko","4"
"4476","Volante","Interior","25","79","eBay","11"
"4477","BaterÃ­a 12V","Electricidad","29","34","Recambio Verde","7"
"4478","Amortiguador","SuspensiÃ³n","83","122","Wallapop","23"
"4479","Salpicadero","Interior","47","84","Recambio Azul","9"
"4480","Disco de freno","Frenos","80","43","Recambio Azul","49"
"4481","Alternador","Electricidad","35","146","Wallapop","17"
"4482","Freno trasero","Frenos","92","47","Wallapop","23"
"4483","Retrovisor","CarrocerÃ­a","41","100","Recambio Azul","44"
"4484","Puerta","CarrocerÃ­a","18","247","eBay","49"
"4485","Motor 1.6","Motor","99","479","Recambio Azul","11"
"4486","Retrovisor","CarrocerÃ­a","35","327","eBay","32"
"4487","Caja de cambios","Motor","87","649","Recambio Azul","19"
"4488","Caja de cambios","Motor","36","242","eBay","44"
"4489","Amortiguador","SuspensiÃ³n","35","144","Recambio Verde","46"
"4490","Llanta AleaciÃ³n","Ruedas","24","24","Recambio Azul","4"
"4491","Disco de freno","Frenos","49","88","Recambio Azul","13"
"4492","Muelle","SuspensiÃ³n","1","84","eBay","42"
"4493","Amortiguador","SuspensiÃ³n","58","131","Recambio Azul","25"
"4494","Retrovisor","CarrocerÃ­a","42","104","Recambio Azul","13"
"4495","Alternador","Electricidad","18","114","Ovoko","33"
"4496","Asiento","Interior","97","147","Ovoko","49"
"4497","Salpicadero","Interior","44","119","Recambio Verde","34"
"4498","Volante","Interior","6","75","Recambio Azul","18"
"4499","Retrovisor","CarrocerÃ­a","96","182","Ovoko","46"
"4500","Volante","Interior","29","116","Recambio Azul","36"
"4501","Turbo","Motor","14","638","Wallapop","39"
"4502","BaterÃ­a 12V","Electricidad","39","40","Recambio Azul","35"
"4503","Puerta","CarrocerÃ­a","88","239","Recambio Verde","27"
"4504","Puerta","CarrocerÃ­a","60","288","Recambio Azul","1"
"4505","Amortiguador","SuspensiÃ³n","24","61","Ovoko","48"
"4506","Turbo","Motor","50","511","Wallapop","26"
"4507","Retrovisor","CarrocerÃ­a","84","284","eBay","25"
"4508","Amortiguador","SuspensiÃ³n","44","66","Recambio Azul","33"
"4509","CapÃ³","CarrocerÃ­a","35","172","eBay","42"
"4510","Caja de cambios","Motor","98","597","eBay","25"
"4511","Caja de cambios","Motor","8","320","Recambio Azul","28"
"4512","Freno trasero","Frenos","78","100","eBay","37"
"4513","Muelle","SuspensiÃ³n","33","95","Recambio Verde","26"
"4514","BaterÃ­a 12V","Electricidad","57","123","Wallapop","30"
"4515","Muelle","SuspensiÃ³n","1","95","Ovoko","23"
"4516","Amortiguador","SuspensiÃ³n","1","67","Wallapop","34"
"4517","Llanta AleaciÃ³n","Ruedas","84","61","Recambio Azul","30"
"4518","Alternador","Electricidad","36","80","Wallapop","34"
"4519","BaterÃ­a 12V","Electricidad","6","142","Recambio Azul","10"
"4520","Llanta AleaciÃ³n","Ruedas","4","30","Ovoko","38"
"4521","Alternador","Electricidad","80","117","eBay","28"
"4522","Motor 1.6","Motor","32","382","eBay","29"
"4523","Freno delantero","Frenos","51","75","Recambio Verde","36"
"4524","Asiento","Interior","5","149","Wallapop","17"
"4525","Freno trasero","Frenos","98","90","Recambio Verde","21"
"4526","BaterÃ­a 12V","Electricidad","62","136","Recambio Verde","1"
"4527","Motor de arranque","Electricidad","92","183","eBay","45"
"4528","Llanta AleaciÃ³n","Ruedas","24","96","eBay","46"
"4529","Salpicadero","Interior","24","39","Recambio Azul","42"
"4530","Amortiguador","SuspensiÃ³n","26","73","Ovoko","21"
"4531","Retrovisor","CarrocerÃ­a","62","142","Wallapop","23"
"4532","Puerta","CarrocerÃ­a","37","70","Recambio Azul","28"
"4533","Turbo","Motor","90","750","Ovoko","19"
"4534","Freno delantero","Frenos","20","110","eBay","18"
"4535","NeumÃ¡tico","Ruedas","80","50","eBay","48"
"4536","Freno trasero","Frenos","92","55","Wallapop","27"
"4537","BaterÃ­a 12V","Electricidad","73","130","Wallapop","29"
"4538","Motor 1.6","Motor","84","623","Wallapop","8"
"4539","Motor 2.0 TDI","Motor","75","612","Ovoko","21"
"4540","CapÃ³","CarrocerÃ­a","39","377","Wallapop","30"
"4541","BaterÃ­a 12V","Electricidad","87","97","eBay","32"
"4542","BaterÃ­a 12V","Electricidad","11","160","Recambio Azul","42"
"4543","Puerta","CarrocerÃ­a","85","107","Recambio Azul","35"
"4544","Puerta","CarrocerÃ­a","39","147","Ovoko","12"
"4545","Freno trasero","Frenos","78","93","Ovoko","49"
"4546","Turbo","Motor","91","688","eBay","28"
"4547","Caja de cambios","Motor","13","325","Ovoko","48"
"4548","Llanta AleaciÃ³n","Ruedas","33","62","Recambio Verde","30"
"4549","Disco de freno","Frenos","92","58","Recambio Verde","38"
"4550","Motor de arranque","Electricidad","12","68","Ovoko","28"
"4551","NeumÃ¡tico","Ruedas","47","48","Recambio Verde","4"
"4552","Motor de arranque","Electricidad","2","193","Recambio Azul","22"
"4553","CapÃ³","CarrocerÃ­a","66","101","Wallapop","2"
"4554","NeumÃ¡tico","Ruedas","55","53","Wallapop","6"
"4555","Llanta AleaciÃ³n","Ruedas","28","20","Recambio Verde","13"
"4556","Alternador","Electricidad","93","86","Wallapop","24"
"4557","Llanta AleaciÃ³n","Ruedas","96","66","eBay","40"
"4558","Motor de arranque","Electricidad","38","176","eBay","25"
"4559","NeumÃ¡tico","Ruedas","74","44","Ovoko","29"
"4560","CapÃ³","CarrocerÃ­a","59","202","eBay","30"
"4561","Asiento","Interior","89","85","Recambio Azul","24"
"4562","Motor 1.6","Motor","6","285","Recambio Azul","40"
"4563","Amortiguador","SuspensiÃ³n","66","106","Recambio Verde","15"
"4564","Salpicadero","Interior","71","122","eBay","32"
"4565","Alternador","Electricidad","61","184","Recambio Verde","18"
"4566","Motor 2.0 TDI","Motor","82","405","eBay","41"
"4567","Motor 1.6","Motor","36","651","Wallapop","46"
"4568","Llanta AleaciÃ³n","Ruedas","60","82","Recambio Verde","16"
"4569","BaterÃ­a 12V","Electricidad","79","38","eBay","34"
"4570","Salpicadero","Interior","50","24","Recambio Azul","45"
"4571","Motor 2.0 TDI","Motor","99","305","Wallapop","42"
"4572","Motor 2.0 TDI","Motor","46","343","Wallapop","30"
"4573","CapÃ³","CarrocerÃ­a","36","321","Recambio Azul","2"
"4574","Retrovisor","CarrocerÃ­a","41","193","Recambio Azul","23"
"4575","Alternador","Electricidad","49","185","Recambio Verde","25"
"4576","CapÃ³","CarrocerÃ­a","94","268","Recambio Verde","36"
"4577","NeumÃ¡tico","Ruedas","56","73","Recambio Verde","12"
"4578","Puerta","CarrocerÃ­a","92","397","Wallapop","48"
"4579","Disco de freno","Frenos","32","49","Ovoko","39"
"4580","Amortiguador","SuspensiÃ³n","21","69","Wallapop","9"
"4581","Volante","Interior","48","64","Wallapop","10"
"4582","Muelle","SuspensiÃ³n","52","138","Ovoko","44"
"4583","Muelle","SuspensiÃ³n","48","77","Recambio Azul","23"
"4584","Amortiguador","SuspensiÃ³n","96","78","Recambio Azul","24"
"4585","BaterÃ­a 12V","Electricidad","98","198","eBay","48"
"4586","Llanta AleaciÃ³n","Ruedas","54","52","Wallapop","41"
"4587","Volante","Interior","16","64","Recambio Azul","25"
"4588","Motor 2.0 TDI","Motor","44","663","eBay","18"
"4589","Llanta AleaciÃ³n","Ruedas","34","28","eBay","40"
"4590","Llanta AleaciÃ³n","Ruedas","89","45","Wallapop","21"
"4591","Muelle","SuspensiÃ³n","89","78","eBay","24"
"4592","Salpicadero","Interior","41","135","Recambio Azul","22"
"4593","Motor de arranque","Electricidad","41","105","Ovoko","1"
"4594","Puerta","CarrocerÃ­a","85","248","Ovoko","30"
"4595","Retrovisor","CarrocerÃ­a","42","298","Recambio Verde","9"
"4596","Alternador","Electricidad","90","123","Wallapop","21"
"4597","Llanta AleaciÃ³n","Ruedas","43","89","Recambio Azul","16"
"4598","Volante","Interior","42","130","Ovoko","8"
"4599","Motor de arranque","Electricidad","28","157","Wallapop","38"
"4600","Amortiguador","SuspensiÃ³n","8","108","Recambio Azul","49"
"4601","Amortiguador","SuspensiÃ³n","96","134","Wallapop","1"
"4602","Alternador","Electricidad","53","113","Recambio Verde","37"
"4603","CapÃ³","CarrocerÃ­a","50","152","eBay","37"
"4604","Llanta AleaciÃ³n","Ruedas","26","62","eBay","10"
"4605","Volante","Interior","65","87","Recambio Azul","31"
"4606","Motor de arranque","Electricidad","95","113","Recambio Verde","20"
"4607","BaterÃ­a 12V","Electricidad","10","50","Recambio Azul","43"
"4608","Asiento","Interior","30","37","Wallapop","35"
"4609","Motor de arranque","Electricidad","52","199","Recambio Azul","40"
"4610","Muelle","SuspensiÃ³n","33","83","eBay","49"
"4611","Asiento","Interior","75","76","Ovoko","28"
"4612","Salpicadero","Interior","1","74","Recambio Azul","37"
"4613","Muelle","SuspensiÃ³n","40","110","eBay","25"
"4614","Disco de freno","Frenos","7","117","Recambio Verde","6"
"4615","Motor de arranque","Electricidad","57","47","Ovoko","27"
"4616","Motor 1.6","Motor","23","533","Wallapop","7"
"4617","Amortiguador","SuspensiÃ³n","87","142","eBay","17"
"4618","Retrovisor","CarrocerÃ­a","74","256","eBay","26"
"4619","Salpicadero","Interior","90","83","eBay","20"
"4620","Motor de arranque","Electricidad","88","69","Recambio Verde","17"
"4621","Muelle","SuspensiÃ³n","35","77","eBay","24"
"4622","Amortiguador","SuspensiÃ³n","57","96","Ovoko","25"
"4623","NeumÃ¡tico","Ruedas","89","67","Recambio Azul","7"
"4624","Disco de freno","Frenos","61","87","Wallapop","38"
"4625","Turbo","Motor","10","291","Wallapop","49"
"4626","Alternador","Electricidad","44","158","Ovoko","16"
"4627","BaterÃ­a 12V","Electricidad","73","147","Ovoko","20"
"4628","Disco de freno","Frenos","21","100","eBay","30"
"4629","CapÃ³","CarrocerÃ­a","98","241","Wallapop","5"
"4630","Asiento","Interior","57","118","Recambio Azul","9"
"4631","Disco de freno","Frenos","29","113","Ovoko","47"
"4632","Puerta","CarrocerÃ­a","95","146","Ovoko","44"
"4633","Salpicadero","Interior","83","87","Recambio Azul","15"
"4634","Volante","Interior","89","60","Recambio Verde","4"
"4635","Retrovisor","CarrocerÃ­a","56","382","Recambio Azul","17"
"4636","Freno delantero","Frenos","73","71","eBay","26"
"4637","Motor 1.6","Motor","81","553","Recambio Azul","48"
"4638","Salpicadero","Interior","88","64","Ovoko","35"
"4639","Disco de freno","Frenos","44","54","Recambio Azul","34"
"4640","Motor 1.6","Motor","86","362","eBay","25"
"4641","Disco de freno","Frenos","84","57","Wallapop","23"
"4642","Amortiguador","SuspensiÃ³n","65","74","Wallapop","46"
"4643","CapÃ³","CarrocerÃ­a","69","384","Wallapop","40"
"4644","Freno delantero","Frenos","83","67","Recambio Azul","45"
"4645","BaterÃ­a 12V","Electricidad","89","163","Wallapop","38"
"4646","Alternador","Electricidad","70","157","Ovoko","34"
"4647","Alternador","Electricidad","80","130","Wallapop","37"
"4648","Caja de cambios","Motor","52","382","Recambio Azul","25"
"4649","Motor de arranque","Electricidad","7","53","Recambio Azul","40"
"4650","CapÃ³","CarrocerÃ­a","27","147","Wallapop","1"
"4651","Llanta AleaciÃ³n","Ruedas","44","59","Ovoko","22"
"4652","Amortiguador","SuspensiÃ³n","19","104","Wallapop","42"
"4653","Volante","Interior","29","113","Wallapop","14"
"4654","Caja de cambios","Motor","36","629","Wallapop","48"
"4655","Salpicadero","Interior","44","23","Recambio Azul","37"
"4656","Llanta AleaciÃ³n","Ruedas","39","73","Ovoko","28"
"4657","Puerta","CarrocerÃ­a","12","138","eBay","38"
"4658","Turbo","Motor","38","757","Recambio Azul","23"
"4659","CapÃ³","CarrocerÃ­a","6","355","Ovoko","17"
"4660","Caja de cambios","Motor","73","781","Recambio Azul","16"
"4661","Turbo","Motor","5","328","eBay","18"
"4662","Llanta AleaciÃ³n","Ruedas","43","29","Recambio Verde","22"
"4663","Volante","Interior","64","89","eBay","29"
"4664","Volante","Interior","33","69","eBay","41"
"4665","Llanta AleaciÃ³n","Ruedas","79","67","Ovoko","23"
"4666","NeumÃ¡tico","Ruedas","92","48","eBay","34"
"4667","Salpicadero","Interior","31","141","Ovoko","43"
"4668","Llanta AleaciÃ³n","Ruedas","40","72","Ovoko","33"
"4669","BaterÃ­a 12V","Electricidad","28","168","Wallapop","12"
"4670","Motor de arranque","Electricidad","81","49","Wallapop","45"
"4671","Motor de arranque","Electricidad","72","163","Ovoko","47"
"4672","Freno trasero","Frenos","74","114","Wallapop","25"
"4673","Muelle","SuspensiÃ³n","51","66","Recambio Azul","17"
"4674","Freno trasero","Frenos","92","44","Ovoko","37"
"4675","Salpicadero","Interior","63","59","Recambio Azul","35"
"4676","NeumÃ¡tico","Ruedas","78","38","Recambio Azul","32"
"4677","Puerta","CarrocerÃ­a","56","108","Wallapop","45"
"4678","Turbo","Motor","93","454","Recambio Verde","6"
"4679","Llanta AleaciÃ³n","Ruedas","97","31","Recambio Azul","40"
"4680","Puerta","CarrocerÃ­a","50","125","Wallapop","16"
"4681","Amortiguador","SuspensiÃ³n","11","80","Recambio Verde","35"
"4682","Alternador","Electricidad","78","110","Recambio Azul","8"
"4683","Llanta AleaciÃ³n","Ruedas","43","46","Ovoko","29"
"4684","Disco de freno","Frenos","9","77","Recambio Verde","21"
"4685","Motor de arranque","Electricidad","95","75","Recambio Azul","8"
"4686","NeumÃ¡tico","Ruedas","94","22","Recambio Azul","21"
"4687","Disco de freno","Frenos","39","119","Recambio Verde","25"
"4688","Amortiguador","SuspensiÃ³n","28","98","Recambio Azul","29"
"4689","Disco de freno","Frenos","26","111","Wallapop","4"
"4690","BaterÃ­a 12V","Electricidad","11","53","Recambio Azul","18"
"4691","Retrovisor","CarrocerÃ­a","64","93","Wallapop","17"
"4692","Volante","Interior","33","49","Wallapop","44"
"4693","Motor 1.6","Motor","12","383","Recambio Verde","22"
"4694","Retrovisor","CarrocerÃ­a","12","301","Recambio Azul","37"
"4695","Disco de freno","Frenos","81","52","Wallapop","31"
"4696","Motor de arranque","Electricidad","69","181","Recambio Verde","39"
"4697","Alternador","Electricidad","38","57","Recambio Azul","2"
"4698","Freno trasero","Frenos","29","73","Wallapop","9"
"4699","Caja de cambios","Motor","55","257","Recambio Azul","28"
"4700","Muelle","SuspensiÃ³n","94","108","Wallapop","7"
"4701","Retrovisor","CarrocerÃ­a","24","148","Ovoko","39"
"4702","NeumÃ¡tico","Ruedas","1","28","Ovoko","3"
"4703","Amortiguador","SuspensiÃ³n","9","117","Recambio Verde","37"
"4704","Retrovisor","CarrocerÃ­a","5","126","Recambio Azul","33"
"4705","Motor de arranque","Electricidad","35","57","Ovoko","47"
"4706","Disco de freno","Frenos","35","71","Recambio Azul","33"
"4707","Amortiguador","SuspensiÃ³n","68","108","Recambio Azul","49"
"4708","Alternador","Electricidad","29","44","Wallapop","37"
"4709","Motor de arranque","Electricidad","10","102","Ovoko","4"
"4710","Puerta","CarrocerÃ­a","67","197","eBay","47"
"4711","Freno trasero","Frenos","98","94","eBay","30"
"4712","Turbo","Motor","38","337","Wallapop","5"
"4713","Motor 2.0 TDI","Motor","11","279","Recambio Verde","24"
"4714","Retrovisor","CarrocerÃ­a","50","379","Wallapop","13"
"4715","NeumÃ¡tico","Ruedas","73","46","Recambio Verde","31"
"4716","Motor de arranque","Electricidad","32","98","eBay","24"
"4717","BaterÃ­a 12V","Electricidad","2","198","Wallapop","23"
"4718","Volante","Interior","14","56","eBay","8"
"4719","NeumÃ¡tico","Ruedas","62","78","Recambio Verde","21"
"4720","Llanta AleaciÃ³n","Ruedas","75","28","Recambio Verde","48"
"4721","Motor de arranque","Electricidad","18","181","Ovoko","10"
"4722","Amortiguador","SuspensiÃ³n","81","109","Recambio Verde","22"
"4723","Motor 1.6","Motor","93","523","Wallapop","26"
"4724","Puerta","CarrocerÃ­a","77","326","Wallapop","30"
"4725","Freno delantero","Frenos","60","89","Ovoko","11"
"4726","Amortiguador","SuspensiÃ³n","18","118","eBay","23"
"4727","Disco de freno","Frenos","70","97","Recambio Azul","2"
"4728","Salpicadero","Interior","89","62","eBay","36"
"4729","Motor 2.0 TDI","Motor","29","526","Recambio Azul","34"
"4730","NeumÃ¡tico","Ruedas","12","80","Recambio Verde","26"
"4731","Freno delantero","Frenos","86","70","eBay","18"
"4732","Muelle","SuspensiÃ³n","21","122","Wallapop","25"
"4733","Retrovisor","CarrocerÃ­a","98","50","Wallapop","48"
"4734","BaterÃ­a 12V","Electricidad","43","196","Wallapop","37"
"4735","Freno delantero","Frenos","76","112","Ovoko","30"
"4736","Muelle","SuspensiÃ³n","10","83","Recambio Azul","41"
"4737","CapÃ³","CarrocerÃ­a","93","322","Wallapop","33"
"4738","Salpicadero","Interior","34","67","Ovoko","17"
"4739","Muelle","SuspensiÃ³n","15","133","Recambio Verde","5"
"4740","Motor de arranque","Electricidad","42","100","Recambio Verde","39"
"4741","Amortiguador","SuspensiÃ³n","99","142","Wallapop","10"
"4742","CapÃ³","CarrocerÃ­a","67","228","Wallapop","12"
"4743","Amortiguador","SuspensiÃ³n","47","69","Wallapop","42"
"4744","Freno trasero","Frenos","69","55","Ovoko","23"
"4745","Alternador","Electricidad","78","112","eBay","33"
"4746","Alternador","Electricidad","37","35","Recambio Azul","33"
"4747","Salpicadero","Interior","2","43","Ovoko","32"
"4748","Alternador","Electricidad","94","176","Recambio Azul","11"
"4749","Caja de cambios","Motor","11","593","Wallapop","5"
"4750","CapÃ³","CarrocerÃ­a","47","220","Recambio Azul","30"
"4751","Muelle","SuspensiÃ³n","71","136","eBay","7"
"4752","Amortiguador","SuspensiÃ³n","44","109","Ovoko","40"
